,Article_ID,title,category,FK_Grade,Lex_Div,Title_Lex_Div,Title_FK_Grade,authors,date,fact,main,url
181,181,"No regrets, no apology, no conspiracy, it was all in the open, says Uma Bharti",Least Biased,10.0,0.024078254326561323,0.2692307692307692,6.0,"Uttam Kumar, Namaste India, Amitabh Sinha, Hemant Bhardwaj, Ashok S, Venu Edakkazhiyur",2017-04-19 22:48:00,HIGH,http://indianexpress.com,http://indianexpress.com/article/india/no-regrets-no-apology-no-conspiracy-it-was-all-in-the-open-says-uma-bharti-4620103/
182,182,"Will step away if it helps party, says Dinakaran",Least Biased,16.0,0.0201433936497098,0.375,3.0,Arun Janardhanan,2017-04-20 03:29:00,HIGH,http://indianexpress.com,http://indianexpress.com/article/india/will-step-away-if-it-helps-party-says-dinakaran-4620308/
183,183,"A case each in Rae Bareli and Lucknow, now a joint trial",Least Biased,15.0,0.019088319088319088,0.39285714285714285,7.0,Manish Sahu,2017-04-20 02:47:00,HIGH,http://indianexpress.com,http://indianexpress.com/article/india/a-case-each-in-rae-bareli-and-lucknow-now-a-joint-trial/
184,184,From President and Prime Minister down: lal batti is off,Least Biased,14.0,0.02002002002002002,0.3392857142857143,5.0,"Pappalil Prabhakaran, Niladrinath Mohanty, Anand Mishra, Yash Sehgal",2017-04-20 05:31:00,HIGH,http://indianexpress.com,http://indianexpress.com/article/india/from-president-and-prime-minister-down-red-beacon-vip-4620396/
185,185,"Ban on liquor sale near highways: SC order won’t apply to marriage and banquet halls, says Punjab AG",Least Biased,23.0,0.023164335664335664,0.3,9.0,Maneesh Chhibber,2017-04-20 04:45:00,HIGH,http://indianexpress.com,http://indianexpress.com/article/india/ban-on-liquor-sale-near-highways-sc-order-wont-apply-to-marriage-and-banquet-halls-says-punjab-ag/
186,186,"South Africa announce squad for Champions Trophy, Dale Steyn fails to make the cut",Least Biased,14.0,0.043596730245231606,0.3170731707317073,10.0,Express Web Desk,2017-04-19 17:53:00,HIGH,http://indianexpress.com,http://indianexpress.com/article/sports/cricket/south-africa-announce-squad-for-champions-trophy-dale-steyn-fails-to-make-the-cut-4619751/
187,187,"Amazon Fire TV Stick with Voice Remote launched at Rs 3,999 in India",Least Biased,12.0,0.019555555555555555,0.4117647058823529,8.0,Shruti Dhapola,2017-04-19 18:28:00,HIGH,http://indianexpress.com,http://indianexpress.com/article/technology/gadgets/amazon-fire-tv-stick-with-voice-remote-launched-at-rs-3999-in-india/
188,188,"English paper leak in Mahisagar: Primary schoolteacher, 2 others held",Least Biased,16.0,0.03394706559263521,0.34782608695652173,9.0,Express News Service,2017-04-20 04:54:00,HIGH,http://indianexpress.com,http://indianexpress.com/article/cities/ahmedabad/english-paper-leak-in-mahisagar-primary-schoolteacher-2-others-held-4620390/
189,189,ACB catches Maharashtra Anti Corruption Bureau official ‘taking bribe’,Least Biased,12.0,0.0673076923076923,0.34285714285714286,20.0,Express News Service,2017-04-20 03:30:00,HIGH,http://indianexpress.com,http://indianexpress.com/article/cities/mumbai/acb-catches-maharashtra-anti-corruption-bureau-official-taking-bribe-4620316/
190,190,"The futile vanities of Trump’s ""mother of all bombs"" – The Moderate Voice",Least Biased,15.0,0.01074366291757596,0.3424657534246575,8.0,"Foreign Affairs Columnist, Brij Khindaria",2017-04-15 21:32:36+00:00,HIGH,http://themoderatevoice.com,http://themoderatevoice.com/futile-vanities-trumps-monster-bomb/
191,191,Exclusive: Putin-linked think tank drew up plan to sway U.S. election -- documents – The Moderate Voice,Least Biased,17.0,0.011457109283196239,0.3106796116504854,11.0,Unknown,2017-04-19 22:03:30+00:00,HIGH,http://themoderatevoice.com,http://themoderatevoice.com/exclusive-putin-linked-think-tank-drew-plan-sway-u-s-election-documents/
192,192,San Diego Must Put The Brakes on Illegal Marijuana Delivery Services (Guest Voice) – The Moderate Voice,Least Biased,17.0,0.015402843601895734,0.30097087378640774,14.0,Guest Voice,2017-04-17 15:56:36+00:00,HIGH,http://themoderatevoice.com,http://themoderatevoice.com/san-diego-must-put-brakes-illegal-marijuana-delivery-services-guest-voice/
193,193,GOP's Centrist Rhetoric vs. Hard Right Policy – The Moderate Voice,Least Biased,19.0,0.024430871737923375,0.42424242424242425,6.0,Ballard Burgher,2017-04-18 14:24:59+00:00,HIGH,http://themoderatevoice.com,http://themoderatevoice.com/gops-centrist-rhetoric-vs-hard-right-policy/
194,194,An ‘Unpredictable’ Weekend Looms – The Moderate Voice,Least Biased,17.0,0.006220472440944882,0.5094339622641509,15.0,Dorian De Wind Military Affairs Columnist,2017-04-17 02:46:56+00:00,HIGH,http://themoderatevoice.com,http://themoderatevoice.com/north-korea-unpredictable-weekend-looms/
195,195,Erdogan wins historic referendum – The Moderate Voice,Least Biased,14.0,0.01165905152040334,0.41509433962264153,15.0,Unknown,2017-04-16 21:32:36+00:00,HIGH,http://themoderatevoice.com,http://themoderatevoice.com/wither-turkish-democracy-erdogan-wins-historic-referendum/
196,196,"WHAT’s UP, DUNC? GIANT RABBIT TO STALK REP. HUNTER ON CAMPAIGN TRAIL – The Moderate Voice",Least Biased,14.0,0.03305377405032067,0.4044943820224719,4.0,Guest Voice,2017-04-19 23:09:29+00:00,HIGH,http://themoderatevoice.com,http://themoderatevoice.com/whats-dunc-giant-rabbit-stalk-rep-hunter-campaign-trail/
197,197,Site work in the coming week (4/17,Least Biased,7.0,0.04880478087649402,0.5588235294117647,0.0,T-steel Site Administrator,2017-04-14 19:48:38+00:00,HIGH,http://themoderatevoice.com,http://themoderatevoice.com/site-work-coming-week-417-421/
198,198,Don't like the politics in your neighborhood? Move a few blocks away – The Moderate Voice,Least Biased,15.0,0.015744489428699954,0.3258426966292135,7.0,Chad Selweski,2017-04-17 20:52:51+00:00,HIGH,http://themoderatevoice.com,http://themoderatevoice.com/dont-like-politics-neighborhood-move-blocks-away/
199,199,United Package Tours Now Include Hospitalization! – The Moderate Voice,Least Biased,12.0,0.016218435639499075,0.4142857142857143,15.0,Cagle Cartoons,2017-04-15 16:55:30+00:00,HIGH,http://themoderatevoice.com,http://themoderatevoice.com/united-package-tours-now-include-hospitalization/
200,200,Sachin: A Billion Dreams: Sachin Tendulkar gets nostalgic at the trailer launch of his film in Mumbai,Least Biased,15.0,0.04501607717041801,0.25742574257425743,11.0,Unknown,None,HIGH,http://timesofindia.indiatimes.com,http://timesofindia.indiatimes.com/entertainment/events/mumbai/sachin-tendulkar-gets-nostalgic-at-the-trailer-launch-of-his-film-in-mumbai/articleshow/58181780.cms
201,201,Azaan row: Sunil Grover comes out in support of Sonu Nigam post Azaan row,Least Biased,17.0,0.04061624649859944,0.3287671232876712,9.0,Unknown,None,HIGH,http://timesofindia.indiatimes.com,http://timesofindia.indiatimes.com/tv/news/hindi/sunil-grover-comes-out-in-support-of-sonu-nigam-post-azaan-row/articleshow/58256467.cms
202,202,"No space for discrimination here, says Muslim principal of college set up by Yogi Adityanath",Least Biased,16.0,0.020921985815602836,0.2717391304347826,12.0,Unknown,None,HIGH,http://timesofindia.indiatimes.com,http://timesofindia.indiatimes.com/city/dehradun/no-space-for-discrimination-here-says-muslim-principal-of-college-set-up-by-yogi/articleshow/58247432.cms
203,203,"Future group: P&G, Future Group join hands to crack Indian retail puzzle",Least Biased,20.0,0.022559041240747268,0.3611111111111111,7.0,Unknown,None,HIGH,http://timesofindia.indiatimes.com,http://timesofindia.indiatimes.com/business/india-business/pg-future-group-join-hands-to-crack-indian-retail-puzzle/articleshow/58252611.cms
204,204,​ Pic: Shraddha Kapoor shows you how to go the chic route this summer - Shraddha Kapoor's coolest Instagram pictures,Least Biased,13.0,0.03295225285810356,0.23275862068965517,11.0,Hiten J Trivedi,None,HIGH,http://timesofindia.indiatimes.com,http://timesofindia.indiatimes.com/entertainment/hindi/bollywood/-Pic-Shraddha-Kapoor-shows-you-how-to-go-the-chic-route-this-summer/photostory/58252895.cms
205,205,"Sonu Nigam: Sonu Nigam shaves head, asks cleric to pay Rs 10 lakh",Least Biased,12.0,0.017971367651538228,0.4153846153846154,4.0,Unknown,None,HIGH,http://timesofindia.indiatimes.com,http://timesofindia.indiatimes.com/city/mumbai/sonu-shaves-head-asks-maulvi-to-pay-up-rs-10-lakhto-fight-fanaticism-peacefully/articleshow/58270377.cms
206,206,AIADMK news: All eyes on CM chair as old boys plan reunion,Least Biased,18.0,0.022099447513812154,0.41379310344827586,5.0,Julie Mariappan,None,HIGH,http://timesofindia.indiatimes.com,http://timesofindia.indiatimes.com/city/chennai/all-eyes-on-cm-chair-as-old-boys-plan-reunion/articleshow/58251788.cms
207,207,Prince Harry: Meghan Markle to attend Pippa Middleton's wedding with Prince Harry,Least Biased,22.0,0.05489260143198091,0.2839506172839506,7.0,Unknown,None,HIGH,http://timesofindia.indiatimes.com,http://timesofindia.indiatimes.com/entertainment/english/hollywood/news/markle-to-attend-pippa-middletons-wedding-with-prince-harry/articleshow/58256266.cms
208,208,Citizen Reporter,Least Biased,14.0,0.08055009823182711,0.6875,20.0,"Vinit Jain, Amit Rajak, Ravikant Baheti, Raj Balan, Sayantan Roy, Ronak Soni, Vineet Bhagat, Shailesh Mulgaonkar, Mohammadnayaz Urrahman, Mohit Shetty",None,HIGH,http://timesofindia.indiatimes.com,http://timesofindia.indiatimes.com/citizen-reporter/crstories.cms?utm_source=TOInewHP_TILwidget&utm_medium=ABtest&utm_campaign=TOInewHP
209,209,Maruti Suzuki: Maruti's 7 models in India's top ten selling PVs in 2016-17,Least Biased,25.0,0.030798845043310877,0.40540540540540543,5.0,Unknown,None,HIGH,http://timesofindia.indiatimes.com,http://timesofindia.indiatimes.com/auto/miscellaneous/marutis-7-models-in-indias-top-ten-selling-pvs-in-2016-17/articleshow/58258190.cms
210,210,Watch: Inflatable ball makes for unusual street vehicle,Least Biased,12.0,0.07971014492753623,0.38181818181818183,11.0,Ben Hooper,2017-04-19 00:00:00,HIGH,http://www.upi.com,http://www.upi.com/Odd_News/2017/04/19/Man-in-colorful-bubble-rolls-down-Russian-street/3761492630903/?utm_source=fp&utm_campaign=ts&utm_medium=12
211,211,Umbilical cord blood appears to reverse memory loss in mice in study,Least Biased,9.0,0.016841030875223272,0.27941176470588236,10.0,Unknown,2017-04-19 00:00:00,HIGH,http://www.upi.com,http://www.upi.com/Health_News/2017/04/19/Umbilical-cord-blood-appears-to-reverse-memory-loss-in-mice-in-study/4951492630794/?utm_source=fp&utm_campaign=ts&utm_medium=13
212,212,North Korea ferry to resume service to Russia,Least Biased,16.0,0.035392535392535396,0.4,11.0,Elizabeth Shim,2017-04-19 00:00:00,HIGH,http://www.upi.com,http://www.upi.com/Top_News/World-News/2017/04/19/North-Korea-ferry-to-resume-service-to-Russia/6861492625623/?utm_source=fp&utm_campaign=lh&utm_medium=7
213,213,Watch: Sarasota Open match pauses due to sex noises from nearby apartment,Least Biased,10.0,0.047058823529411764,0.3150684931506849,11.0,Ben Hooper,2017-04-19 00:00:00,HIGH,http://www.upi.com,http://www.upi.com/Odd_News/2017/04/19/Florida-tennis-match-interrupted-by-copulating-couples-sexual-sounds/4491492624455/?utm_source=fp&utm_campaign=lh&utm_medium=8
214,214,NY judge awards separate fraud trial for Martin Shkreli,Least Biased,13.0,0.04937361827560796,0.41818181818181815,10.0,Doug G,2017-04-19 00:00:00,HIGH,http://www.upi.com,http://www.upi.com/Top_News/US/2017/04/19/Judge-awards-separate-fraud-trial-for-pharma-figure-Shkreli/7941492637769/?utm_source=fp&utm_campaign=ts&utm_medium=2
215,215,U.N. court denies request to act against Russia in Ukraine,Least Biased,20.0,0.020721686316541622,0.3275862068965517,14.0,Doug G,2017-04-19 00:00:00,HIGH,http://www.upi.com,http://www.upi.com/Top_News/World-News/2017/04/19/UN-court-denies-request-to-act-against-Russia-in-Ukraine/7621492625205/?utm_source=fp&utm_campaign=ts&utm_medium=6
216,216,Accused Penn. cop killer Eric Frein guilty on all counts,Least Biased,12.0,0.03290183387270766,0.39285714285714285,4.0,Doug G,2017-04-19 00:00:00,HIGH,http://www.upi.com,http://www.upi.com/Top_News/US/2017/04/19/Accused-Penn-cop-killer-Eric-Frein-guilty-on-all-counts/2451492641589/?utm_source=fp&utm_campaign=ls&utm_medium=2
217,217,Feds admit error but dispute claims from 'Dreamer' Juan Manuel Montes,Least Biased,13.0,0.021448554553932235,0.3188405797101449,10.0,Unknown,2017-04-19 00:00:00,HIGH,http://www.upi.com,http://www.upi.com/Top_News/US/2017/04/19/Feds-admit-error-but-dispute-claims-made-by-deported-Dreamer-Montes/6121492644728/?utm_source=fp&utm_campaign=ts&utm_medium=1
218,218,Donald Trump extends VA Choice program beyond August,Least Biased,13.0,0.027149321266968326,0.4807692307692308,11.0,Doug G,2017-04-19 00:00:00,HIGH,http://www.upi.com,http://www.upi.com/Top_News/US/2017/04/19/Trump-extends-VAs-Choice-program-beyond-August/2021492622193/?utm_source=fp&utm_campaign=lh&utm_medium=6
219,219,Watch live: Rare two-man crew headed for International Space Station,Least Biased,10.0,0.058317399617590825,0.3382352941176471,13.0,Brooks Hays,2017-04-19 00:00:00,HIGH,http://www.upi.com,http://www.upi.com/Science_News/2017/04/19/Watch-live-Rare-two-man-crew-headed-for-International-Space-Station/2841492629663/?utm_source=fp&utm_campaign=ts_pi&utm_medium=16
220,220,Thousands of Venezuelans Demonstrate in Caracas Streets,Least Biased,15.0,0.012674743709226468,0.4,19.0,Alvaro Algarra,None,HIGH,http://www.voanews.com,http://www.voanews.com/a/thousands-venezuelans-demonstrate-caracas-streets/3817432.html
221,221,Princess Cruises Fined $40 Million for Water Pollution,Least Biased,12.0,0.06053268765133172,0.4074074074074074,10.0,Voa News,None,HIGH,http://www.voanews.com,http://www.voanews.com/a/princess-cruises-fined-for-polluting-water/3817957.html
222,222,Russia Blocks Security Council Statement on North Korea,Least Biased,14.0,0.03700787401574803,0.4,14.0,Ken Schwartz,None,HIGH,http://www.voanews.com,http://www.voanews.com/a/russia-blocks-security-council-statement-on-north-korea/3817468.html
223,223,UN Court Rejects Provisional Measures on Russia Over Ukraine,Least Biased,16.0,0.01170749279538905,0.36666666666666664,19.0,Daniel Schearf,None,HIGH,http://www.voanews.com,http://www.voanews.com/a/un-court-rejects-provisional-measures-russia-ukraine/3817312.html
224,224,Sleepy Pakistani Village Rises as China's Gateway to Middle East,Least Biased,15.0,0.010205659502087521,0.390625,12.0,Nafisa Hoodbhoy,None,HIGH,http://www.voanews.com,http://www.voanews.com/a/pakistani-village-gwadar-china-gateway-to-middle-east/3816566.html
225,225,Fox Ends Ties with Top-Rated Host Bill O'Reilly,Least Biased,13.0,0.016581973789783364,0.5106382978723404,6.0,Unknown,None,HIGH,http://www.voanews.com,http://www.voanews.com/a/top-rated-hot-bill-oreilly-out-fox-news-magazine-reports/3817233.html
226,226,"Tillerson Says Strategic Patience Has Failed With Iran, North Korea",Least Biased,17.0,0.01006557877077932,0.373134328358209,12.0,Cindy Saine,None,HIGH,http://www.voanews.com,http://www.voanews.com/a/trump-orders-review-of-iran-nuclear-deal/3816362.html
227,227,Naval Strike Force Now Headed to Korean Peninsula,Least Biased,16.0,0.01193771626297578,0.4489795918367347,14.0,Steve Herman,None,HIGH,http://www.voanews.com,http://www.voanews.com/a/us-naval-strike-force-now-headed-to-korean-peninsula/3817250.html
228,228,Former Afghan President Karzai Calls Islamic State 'Tool' of US,Least Biased,13.0,0.00984859620755549,0.42857142857142855,10.0,"Rahimgul Sarwan, Noor Zahid",None,HIGH,http://www.voanews.com,http://www.voanews.com/a/former-afghan-president-hamid-karzai-callms-islamic-state-tool-us/3817463.html
229,229,Haiti to Rebuild National Palace Smashed in 2010 Earthquake,Least Biased,15.0,0.021433591004919185,0.4576271186440678,16.0,Associated Press,None,HIGH,http://www.voanews.com,http://www.voanews.com/a/haiti-to-rebuild-national-palace-smashed-in-2010-earthquake/3817512.html
230,230,"Already Forgotten in France, Hollande Will Be Missed in the Global Arena",Least Biased,10.0,0.052763819095477386,0.3333333333333333,10.0,Richard Gowan,None,HIGH,http://www.worldpoliticsreview.com,http://www.worldpoliticsreview.com/articles/21858/already-forgotten-in-france-hollande-will-be-missed-in-the-global-arena
231,231,The Evolution of ISIS,Least Biased,17.0,0.013005202080832333,0.7142857142857143,12.0,The Editors,None,HIGH,http://www.worldpoliticsreview.com,http://www.worldpoliticsreview.com/articles/21697/after-the-caliphate-the-evolution-of-isis
232,232,Hundreds Protest in Uganda Capital Against Chinese Traders,Least Biased,14.0,0.06942148760330578,0.3620689655172414,15.0,Unknown,None,HIGH,http://www.worldpoliticsreview.com,http://www.worldpoliticsreview.com/articles/21899/hundreds-protest-in-uganda-capital-against-chinese-traders
233,233,Turkey’s Referendum Is Taking Place in a Climate of Fear,Least Biased,16.0,0.04586404586404586,0.44642857142857145,10.0,The Editors,None,HIGH,http://www.worldpoliticsreview.com,http://www.worldpoliticsreview.com/trend-lines/21853/turkey-s-referendum-is-taking-place-in-a-climate-of-fear
234,234,How Switching From French to English Changed Education in Rwanda,Least Biased,12.0,0.09284332688588008,0.359375,9.0,The Editors,None,HIGH,http://www.worldpoliticsreview.com,http://www.worldpoliticsreview.com/trend-lines/21884/how-switching-from-french-to-english-changed-education-in-rwanda
235,235,"After a Divisive Presidential Election, Ecuador Could Find Reconciliation a Tall Order",Least Biased,12.0,0.046228710462287104,0.29069767441860467,20.0,"Katherine Troya, Christine Wade",None,HIGH,http://www.worldpoliticsreview.com,http://www.worldpoliticsreview.com/articles/21859/after-a-divisive-presidential-election-ecuador-could-find-reconciliation-a-tall-order
236,236,Gay Men Flee Persecution and Honor Killings in Chechnya,Least Biased,11.0,0.012224046706805327,0.41818181818181815,10.0,Unknown,None,HIGH,http://www.worldpoliticsreview.com,http://www.worldpoliticsreview.com/articles/21886/gay-men-flee-persecution-and-honor-killings-in-chechnya
237,237,Why Ethiopia Is Keeping Its State of Emergency in Place,Least Biased,14.0,0.05953991880920163,0.41818181818181815,10.0,The Editors,None,HIGH,http://www.worldpoliticsreview.com,http://www.worldpoliticsreview.com/trend-lines/21822/why-ethiopia-is-keeping-its-state-of-emergency-in-place
238,238,"Reform, Paralysis or Disruption? The Catch-22 Haunting Global Politics",Least Biased,17.0,0.03112529928172386,0.42857142857142855,8.0,Judah Grunstein,None,HIGH,http://www.worldpoliticsreview.com,http://www.worldpoliticsreview.com/articles/21888/reform-paralysis-or-disruption-the-catch-22-haunting-global-politics
239,239,Goodbye to All That? Brexit and the Future of the United Kingdom,Least Biased,15.0,0.03938730853391685,0.40625,5.0,"Andrew Whitworth, Matthias Matthijs",None,HIGH,http://www.worldpoliticsreview.com,http://www.worldpoliticsreview.com/articles/21723/goodbye-to-all-that-brexit-and-the-future-of-the-united-kingdom
240,240,"Meet Brad Birkenfeld: ""Lucifer's Banker""",Conspiracy-Pseudoscience,9.0,0.025893958076448828,0.5,2.0,Liam S,2017-04-19 08:35:43+00:00,LOW,http://csglobe.com,http://csglobe.com/meet-brad-birkenfeld-lucifers-banker/
241,241,Cow Milk Without the Cow Is Coming to Change Food Forever,Conspiracy-Pseudoscience,11.0,0.007982583454281567,0.40350877192982454,8.0,Liam S,2015-04-16 11:38:24+00:00,LOW,http://csglobe.com,http://csglobe.com/cow-milk-without-the-cow-is-coming-to-change-food-forever/
242,242,There Are Now 100 Scientific Studies Proving Cannabis Cures Cancer,Conspiracy-Pseudoscience,21.0,0.023781212841854936,0.3939393939393939,13.0,Liam S,2017-04-07 09:18:59+00:00,LOW,http://csglobe.com,http://csglobe.com/scientific-studies-cannabis-cures-cancer/
243,243,Opioid Deaths Plummeting in States with Legal Weed,Conspiracy-Pseudoscience,20.0,0.02028526148969889,0.44,12.0,Unknown,2017-03-30 12:20:37+00:00,LOW,http://csglobe.com,http://csglobe.com/opioid-deaths-plummeting-states-legal-weed/
244,244,'Human Waste’ Found in Coca-Cola Cans at Company Plant Sparks Police Probe,Conspiracy-Pseudoscience,15.0,0.03875379939209726,0.36486486486486486,10.0,Liam S,2017-03-29 09:23:23+00:00,LOW,http://csglobe.com,http://csglobe.com/human-waste-found-coca-cola/
245,245,"It’s Been 49 Years, and Most Don’t Know the FBI & Police Admitted Their Role in the Assassination of Dr. King",Conspiracy-Pseudoscience,12.0,0.013029949436017114,0.3119266055045872,9.0,Liam S,2017-04-05 10:48:40+00:00,LOW,http://csglobe.com,http://csglobe.com/49-years-fbi-assassination-dr-king/
246,246,The Last 5 Presidents Have This One Thing in Common,Conspiracy-Pseudoscience,14.0,0.010578984989278055,0.4117647058823529,4.0,Liam S,2017-04-07 10:42:16+00:00,LOW,http://csglobe.com,http://csglobe.com/last-5-presidents-one-thing-common/
247,247,"Elon Musk: “If There Are Super Intelligent Aliens, They're Probably Already Observing Us""",Conspiracy-Pseudoscience,14.0,0.005409791723018664,0.38202247191011235,10.0,Liam S,2017-04-05 08:49:57+00:00,LOW,http://csglobe.com,http://csglobe.com/musk-aliens-probably-observing-us/
248,248,New Bill Would Allow Farmers to Sue Monsanto if GMO Crops Invade Their Property,Conspiracy-Pseudoscience,14.0,0.01611013473930873,0.4050632911392405,10.0,Liam S,2017-04-19 09:48:45+00:00,LOW,http://csglobe.com,http://csglobe.com/new-bill-farmers-sue-monsanto/
249,249,All Americans Will Receive A Microchip Implant In 2017 – NBC NEWS REPORTS,Conspiracy-Pseudoscience,10.0,0.040421792618629174,0.4520547945205479,7.0,Liam S,2015-03-25 09:16:31+00:00,LOW,http://csglobe.com,http://csglobe.com/all-americans-will-receive-a-microchip-implant-in-2017-nbc-news-reports/
250,250,"Shut down the FDA, Start Over  Alex Jones' Infowars: There's a war on for your mind!",Conspiracy-Pseudoscience,13.0,0.01394647568790049,0.36904761904761907,5.0,"Infowars Com -, Jon Rappoport",2017-04-19 14:15:02-05:00,LOW,http://www.infowars.com,https://www.infowars.com/shut-down-the-fda-start-over/
251,251,Watch: Mike Pence Stares Down FAKE NEWS CNN Reporter  Alex Jones' Infowars: There's a war on for your mind!,Conspiracy-Pseudoscience,16.0,0.05804111245465538,0.3644859813084112,8.0,Infowars Com -,2017-04-19 18:54:14-05:00,LOW,http://www.infowars.com,https://www.infowars.com/watch-mike-pence-stares-down-fake-news-cnn-reporter/
252,252,IMF Raises Global Forecast While Warning of Protectionism Threat  Alex Jones' Infowars: There's a war on for your mind!,Conspiracy-Pseudoscience,13.0,0.05036726128016789,0.2857142857142857,12.0,Unknown,2017-04-18 14:10:27-05:00,LOW,http://www.infowars.com,https://www.infowars.com/imf-raises-global-forecast-while-warning-of-protectionism-threat/
253,253,Republicans avoid big loss by forcing runoff in Ga. House race  Alex Jones' Infowars: There's a war on for your mind!,Conspiracy-Pseudoscience,15.0,0.043391188251001335,0.28205128205128205,11.0,Unknown,2017-04-19 05:27:20-05:00,LOW,http://www.infowars.com,https://www.infowars.com/republicans-avoid-big-loss-by-forcing-runoff-in-ga-house-race/
254,254,"Despite Record Collections, 52,062,499 Filers Paid No Income Taxes in 2014  Alex Jones' Infowars: There's a war on for your mind!",Conspiracy-Pseudoscience,12.0,0.07631160572337042,0.3178294573643411,10.0,Terence P,2017-04-19 13:26:04-05:00,LOW,http://www.infowars.com,https://www.infowars.com/despite-record-collections-52062499-filers-paid-no-income-taxes-in-2014/
255,255,GOP Senator Gets Rich Blocking Obamacare Repeals  Alex Jones' Infowars: There's a war on for your mind!,Conspiracy-Pseudoscience,23.0,0.007789990395902251,0.34951456310679613,10.0,Jerome Corsi,2017-04-19 11:13:46-05:00,LOW,http://www.infowars.com,https://www.infowars.com/gop-senator-gets-rich-blocking-obamacare-repeals/
256,256,'Bloody Harvest of Multiculturalism Will Not Come to Poland' Vows Interior Minister  Alex Jones' Infowars: There's a war on for your mind!,Conspiracy-Pseudoscience,27.0,0.023638232271325797,0.2536231884057971,13.0,Dan Lyman,2017-04-19 17:28:54-05:00,LOW,http://www.infowars.com,https://www.infowars.com/bloody-harvest-of-multiculturalism-will-not-come-to-poland-vows-interior-minister/
257,257,The Truth About The Fearless Girl Statue  Alex Jones' Infowars: There's a war on for your mind!,Conspiracy-Pseudoscience,17.0,0.024793388429752067,0.30526315789473685,8.0,Kit Daniels,2017-04-19 17:02:52-05:00,LOW,http://www.infowars.com,https://www.infowars.com/the-truth-about-the-fearless-girl-statue/
258,258,Listen to the Radio Show Archive  Alex Jones' Infowars: There's a war on for your mind!,Conspiracy-Pseudoscience,11.0,0.020401757689893284,0.3448275862068966,8.0,Unknown,None,LOW,http://www.infowars.com,http://www.infowars.com/listen-to-the-radio-show-archive/
259,259,‘Hard to say no’: UK Parliament vote against Syria invasion may be ignored at US request  Alex Jones' Infowars: There's a war on for your mind!,Conspiracy-Pseudoscience,21.0,0.03255813953488372,0.2517482517482518,14.0,Unknown,2017-04-19 05:54:38-05:00,LOW,http://www.infowars.com,https://www.infowars.com/hard-to-say-no-uk-parliament-vote-against-syria-invasion-may-be-ignored-at-us-request/
260,260,Kill “My Friend Cayla” or pay over 25K?,Conspiracy-Pseudoscience,14.0,0.019658119658119658,0.5384615384615384,-1.0,Unknown,None,LOW,http://www.trunews.com,http://www.trunews.com/article/germany-kill-my-friend-cayla-doll-or-pay-fine
261,261,Christianity is not an ideology or philosophical belief,Conspiracy-Pseudoscience,11.0,0.02626970227670753,0.34545454545454546,17.0,Unknown,None,LOW,http://www.trunews.com,http://www.trunews.com/article/vatican-christianity-is-not-an-ideology-or-philosophical-belief
262,262,Legal hurdles for States pursing alternative ways to execute,Conspiracy-Pseudoscience,15.0,0.014588235294117647,0.38333333333333336,14.0,Unknown,None,LOW,http://www.trunews.com,http://www.trunews.com/article/legal-hurdles-for-states-pursing-alternative-ways-to-execute
263,263,Iran showcases new long- range missiles in parade,Conspiracy-Pseudoscience,16.0,0.027733118971061094,0.3673469387755102,11.0,Unknown,None,LOW,http://www.trunews.com,http://www.trunews.com/article/iran-showcases-new-homemade-long-range-missiles-in-parade
264,264,May wins Parliamentary approval for snap general election,Conspiracy-Pseudoscience,19.0,0.034722222222222224,0.3508771929824561,15.0,Unknown,None,LOW,http://www.trunews.com,http://www.trunews.com/article/may-wins-parliamentary-approval-for-snap-general-election
265,265,"Asteroid 2014 JO25, Closest encounter with Earth",Conspiracy-Pseudoscience,12.0,0.02883762200532387,0.5416666666666666,8.0,Unknown,None,LOW,http://www.trunews.com,http://www.trunews.com/article/asteroid-2014-jo25-closest-encounter-with-earth
266,266,Russia claims electronic warfare systems can defeat US,Conspiracy-Pseudoscience,22.0,0.018802966101694914,0.37037037037037035,14.0,Unknown,None,LOW,http://www.trunews.com,http://www.trunews.com/article/russia-claims-electronic-warfare-systems-can-defeat-us
267,267,Iran complying but should sanctions be lifted?,Conspiracy-Pseudoscience,18.0,0.021872863978127138,0.4782608695652174,6.0,Unknown,None,LOW,http://www.trunews.com,http://www.trunews.com/article/iran-complying-but-should-sanctions-be-lifted
268,268,Covering up Fresno Muslim attack,Conspiracy-Pseudoscience,16.0,0.0431266846361186,0.625,9.0,Unknown,None,LOW,http://www.trunews.com,http://www.trunews.com/article/ap-lies-cnn-ignores-covering-up-fresno-muslim-attack
269,269,Supreme Court sympathetic in Missouri religious freedom case,Conspiracy-Pseudoscience,16.0,0.020890937019969278,0.36666666666666664,21.0,Unknown,None,LOW,http://www.trunews.com,http://www.trunews.com/article/supreme-court-sympathetic-in-missouri-religious-freedom-case
270,270,BlackListed News,Conspiracy-Pseudoscience,12.0,0.06521739130434782,0.875,8.0,Unknown,None,MIXED,http://www.blacklistednews.com,http://www.blacklistednews.com
271,271,"The ""Religion"" of Economics, UBI and Medicare For All",Conspiracy-Pseudoscience,13.0,0.009352605368638406,0.49056603773584906,7.0,Unknown,None,MIXED,http://www.blacklistednews.com,http://www.blacklistednews.com/Our_Intellectual_Bankruptcy%3A_The_%22Religion%22_of_Economics%2C_UBI_and_Medicare_For_All/58016/0/38/38/Y/M.html
